STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,subjnmon,Subjective and non-monetary indicator,hhtyp,Type of household,incgrp,Income situation in relation to the risk of poverty threshold,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NL,Netherlands,2023,,0.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NL,Netherlands,2024,,1.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NO,Norway,2020,,1.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NO,Norway,2021,,1.8,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NO,Norway,2022,,1.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NO,Norway,2023,,1.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,NO,Norway,2024,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PL,Poland,2020,,2.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PL,Poland,2021,,1.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PL,Poland,2022,,2.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PL,Poland,2023,,2.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PL,Poland,2024,,1.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PT,Portugal,2020,,6.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PT,Portugal,2021,,7.6,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PT,Portugal,2022,,7.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PT,Portugal,2023,,7.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,PT,Portugal,2024,,7.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RO,Romania,2020,,9.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RO,Romania,2021,,5.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RO,Romania,2022,,6.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RO,Romania,2023,,6.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RO,Romania,2024,,5.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RS,Serbia,2020,,9.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RS,Serbia,2021,,8.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RS,Serbia,2022,,8.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,RS,Serbia,2023,,6.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SE,Sweden,2020,,1.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SE,Sweden,2021,,1.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SE,Sweden,2022,,2.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SE,Sweden,2023,,1.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SE,Sweden,2024,,2.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SI,Slovenia,2020,,3.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SI,Slovenia,2021,,1.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SI,Slovenia,2022,,1.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SI,Slovenia,2023,,2.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SI,Slovenia,2024,,2.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SK,Slovakia,2020,,5.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SK,Slovakia,2021,,5.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SK,Slovakia,2022,,5.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SK,Slovakia,2023,,5.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,SK,Slovakia,2024,,5.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,TR,Türkiye,2020,,2.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,TR,Türkiye,2021,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,TR,Türkiye,2022,,3.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,TR,Türkiye,2023,,1.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,A_MD60,Above 60% of median equivalised income,TR,Türkiye,2024,,1.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AL,Albania,2020,,34.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AL,Albania,2021,,31.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AT,Austria,2020,,13.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AT,Austria,2021,,14.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AT,Austria,2022,,16.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AT,Austria,2023,,15.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,AT,Austria,2024,,19.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BE,Belgium,2020,,26.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BE,Belgium,2021,,26.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BE,Belgium,2022,,24.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BE,Belgium,2023,,24.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BE,Belgium,2024,,26.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BG,Bulgaria,2020,,45.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BG,Bulgaria,2021,,34.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BG,Bulgaria,2022,,33.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BG,Bulgaria,2023,,26.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,BG,Bulgaria,2024,,27.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CH,Switzerland,2020,,7.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CH,Switzerland,2021,,6.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CH,Switzerland,2022,,7.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CH,Switzerland,2023,,8.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CY,Cyprus,2020,,34.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CY,Cyprus,2021,,36.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CY,Cyprus,2022,,33.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CY,Cyprus,2023,,26.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CY,Cyprus,2024,,27.7,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CZ,Czechia,2020,,15.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CZ,Czechia,2021,,19.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CZ,Czechia,2022,,16.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CZ,Czechia,2023,,18.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,CZ,Czechia,2024,,17.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DE,Germany,2020,,5.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DE,Germany,2021,,5.6,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DE,Germany,2022,,7.6,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DE,Germany,2023,,8.1,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DE,Germany,2024,,5.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,B_MD60,Below 60% of median equivalised income,DK,Denmark,2020,,10.9,,,,,
